tag_id,name,category,count,zh_name,zh_name_2,source,confidence,note,donmai_url,api_status
424944,hanamura_yousuke,4,1716,花村阳介,花村阳介; 花村陽介; 主花,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/hanamura_yousuke,ok
1549066,himemori_luna,4,1713,姬森璐娜,姬森璐娜; 姫川美月,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/himemori_luna,ok
1344593,matsuno_ichimatsu,4,1702,松野一松,松野一松; 一松,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/matsuno_ichimatsu,ok
1630499,arashio_(kancolle),4,1699,荒潮,荒潮改二; 荒潮,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/arashio_%28kancolle%29,ok
1533840,kurokoma_saki,4,1699,骊驹早鬼,驪駒早鬼; 黒駒早鬼; 早鬼,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/kurokoma_saki,ok
1682867,iroha_(blue_archive),4,1699,枣伊吕波,枣伊吕波; 伊吕波,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/iroha_%28blue_archive%29,ok
1554856,hayakawa_aki,4,1696,早川秋,枪之魔人; 早川秋,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/hayakawa_aki,ok
657914,tokisaki_kurumi,4,1693,时崎狂三,时崎狂三; 時崎狂三,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/tokisaki_kurumi,ok
1317067,ringo_(touhou),4,1693,铃瑚,铃瑚; 鈴瑚,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/ringo_%28touhou%29,ok
488853,kasumi_(doa),4,1692,霞,霞; 霞(DOA),danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/kasumi_%28doa%29,ok
1298160,kotonoha_akane,4,1686,琴叶茜,琴叶姐妹; 琴叶茜; 琴葉姊妹; 琴葉姉妹; 琴葉茜,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/kotonoha_akane,ok
1597302,beidou_(genshin_impact),4,1676,北斗,无冕的龙王; 北斗(原神); 北斗,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/beidou_%28genshin_impact%29,ok
15221,hanyuu,4,1675,羽入,羽入生誕祭; 羽入,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/hanyuu,ok
